0.64246,0.64246,0.36477,0.64246,0.64246,0.37438,0.64246,0.64246,0.40419
0.64804,0.64805,0.36344,0.64804,0.64804,0.33093,0.64804,0.64804,0.41178
0.65363,0.65363,0.38266,0.65363,0.65363,0.41462,0.65363,0.65363,0.41289
0.65922,0.65922,0.41652,0.65922,0.65922,0.39651,0.65922,0.65922,0.44396
0.6648,0.6648,0.38915,0.6648,0.6648,0.3978,0.6648,0.6648,0.43673
0.67039,0.67039,0.42333,0.67039,0.67039,0.41108,0.67039,0.67039,0.45921
0.67598,0.67598,0.36802,0.67598,0.67598,0.44941,0.67598,0.67598,0.46679
0.68156,0.68156,0.42376,0.68156,0.68156,0.43468,0.68156,0.68156,0.48567
0.68715,0.68715,0.42008,0.68715,0.68715,0.45696,0.68715,0.68715,0.4916
0.69274,0.69274,0.42351,0.69274,0.69274,0.47167,0.69274,0.69273,0.49254
0.69832,0.69832,0.41818,0.69832,0.69832,0.44921,0.69832,0.69832,0.47312
0.70391,0.70391,0.41674,0.70391,0.70391,0.47426,0.70391,0.70391,0.51426
0.7095,0.7095,0.4412,0.7095,0.70949,0.51522,0.7095,0.70949,0.52001
0.71508,0.71508,0.42931,0.71508,0.71508,0.47813,0.71508,0.71508,0.50107
0.72067,0.72067,0.45652,0.72067,0.72067,0.51476,0.72067,0.72067,0.5162
0.72626,0.72626,0.46898,0.72626,0.72625,0.51429,0.72626,0.72625,0.5397
0.73184,0.73184,0.46571,0.73184,0.73184,0.53805,0.73184,0.73184,0.52464
0.73743,0.73743,0.43738,0.73743,0.73743,0.53741,0.73743,0.73743,0.53075
0.74302,0.74302,0.48791,0.74302,0.74301,0.54946,0.74302,0.74301,0.57334
0.7486,0.74861,0.45936,0.7486,0.7486,0.56888,0.7486,0.7486,0.53756
0.75419,0.75419,0.48437,0.75419,0.75419,0.58734,0.75419,0.75419,0.57924
0.75978,0.75978,0.46177,0.75978,0.75977,0.53555,0.75978,0.75977,0.56817
0.76536,0.76537,0.48299,0.76536,0.76536,0.57221,0.76536,0.76536,0.59128
0.77095,0.77095,0.49667,0.77095,0.77095,0.59056,0.77095,0.77095,0.5668
0.77654,0.77654,0.47357,0.77654,0.77653,0.57144,0.77654,0.77653,0.59735
0.78212,0.78213,0.49431,0.78212,0.78212,0.58351,0.78212,0.78212,0.61277
0.78771,0.78771,0.48642,0.78771,0.78771,0.60183,0.78771,0.78771,0.61576
0.7933,0.7933,0.50322,0.7933,0.79329,0.59709,0.7933,0.79329,0.6169
0.79888,0.79889,0.49315,0.79888,0.79888,0.5725,0.79888,0.79888,0.60562
0.80447,0.80447,0.44636,0.80447,0.80447,0.58011,0.80447,0.80447,0.60979
0.81006,0.81006,0.52528,0.81006,0.81005,0.58634,0.81006,0.81005,0.57816
0.81564,0.81565,0.46369,0.81564,0.81564,0.61639,0.81564,0.81564,0.56282
0.82123,0.82123,0.4848,0.82123,0.82123,0.60388,0.82123,0.82123,0.58679
0.82682,0.82682,0.47394,0.82682,0.82681,0.5714,0.82682,0.82681,0.6033
0.8324,0.83241,0.50903,0.8324,0.8324,0.60291,0.8324,0.8324,0.59017
0.83799,0.83799,0.5164,0.83799,0.83799,0.59481,0.83799,0.83799,0.64627
0.84358,0.84358,0.48091,0.84358,0.84357,0.59884,0.84358,0.84357,0.62961
0.84916,0.84917,0.50774,0.84916,0.84916,0.64066,0.84916,0.84916,0.61319
0.85475,0.85475,0.52479,0.85475,0.85475,0.65202,0.85475,0.85475,0.62875
0.86034,0.86034,0.50652,0.86034,0.86033,0.62697,0.86034,0.86033,0.6446
0.86592,0.86593,0.50971,0.86592,0.86592,0.6844,0.86592,0.86592,0.65649
0.87151,0.87151,0.53603,0.87151,0.87151,0.63952,0.87151,0.87151,0.62329
0.87709,0.8771,0.51947,0.87709,0.87709,0.62711,0.87709,0.87709,0.60048
0.88268,0.88269,0.50767,0.88268,0.88268,0.65636,0.88268,0.88268,0.61835
0.88827,0.88827,0.49116,0.88827,0.88827,0.62092,0.88827,0.88827,0.60703
0.89385,0.89386,0.51278,0.89385,0.89385,0.59264,0.89385,0.89385,0.62555
0.89944,0.89945,0.45621,0.89944,0.89944,0.59707,0.89944,0.89944,0.6079
0.90503,0.90503,0.46218,0.90503,0.90503,0.60346,0.90503,0.90503,0.59983
0.91061,0.91062,0.42355,0.91061,0.91061,0.60035,0.91061,0.91061,0.57249
0.9162,0.9162,0.43814,0.9162,0.9162,0.58773,0.9162,0.9162,0.50739
0.92179,0.92179,0.42464,0.92179,0.92179,0.56043,0.92179,0.92179,0.52343
0.92737,0.92738,0.43548,0.92737,0.92737,0.54056,0.92737,0.92737,0.55349
0.93296,0.93296,0.42958,0.93296,0.93296,0.50718,0.93296,0.93296,0.52704
0.93855,0.93855,0.43021,0.93855,0.93855,0.52594,0.93855,0.93855,0.54011
0.94413,0.94414,0.41701,0.94413,0.94413,0.49643,0.94413,0.94413,0.53878
0.94972,0.94972,0.42621,0.94972,0.94972,0.51875,0.94972,0.94972,0.54862
0.95531,0.95531,0.4319,0.95531,0.95531,0.56175,0.95531,0.95531,0.51513
0.96089,0.9609,0.38854,0.96089,0.96089,0.54326,0.96089,0.96089,0.51699
0.96648,0.96648,0.4443,0.96648,0.96648,0.55667,0.96648,0.96648,0.53615
0.97207,0.97207,0.41286,0.97207,0.97207,0.48838,0.97207,0.97207,0.54561
0.97765,0.97766,0.42305,0.97765,0.97765,0.52906,0.97765,0.97765,0.50397
0.98324,0.98324,0.40039,0.98324,0.98324,0.53058,0.98324,0.98324,0.50928
0.98883,0.98883,0.41001,0.98883,0.98883,0.5346,0.98883,0.98883,0.51564
0.99441,0.99441,0.42205,0.99441,0.99441,0.52431,0.99441,0.99441,0.51928
1,1,0.41015,1,1,0.54297,1,1,0.46603
0,0,0.98638,0,0,0.77523,0,0,0.79574
0.0055866,0.0055871,1,0.0055866,0.0055849,1,0.0055866,0.0055867,1
0.011173,0.011174,0.96878,0.011173,0.01117,0.92991,0.011173,0.011173,0.99026
0.01676,0.016761,0.87733,0.01676,0.016755,0.92157,0.01676,0.01676,0.95703
0.022346,0.022348,0.7996,0.022346,0.02234,0.86233,0.022346,0.022347,0.86582
0.027933,0.027936,0.79242,0.027933,0.027925,0.83136,0.027933,0.027933,0.84146
0.03352,0.033523,0.74568,0.03352,0.03351,0.81395,0.03352,0.03352,0.77622
0.039106,0.03911,0.64546,0.039106,0.039095,0.74513,0.039106,0.039107,0.75352
0.044693,0.044697,0.63771,0.044693,0.04468,0.70203,0.044693,0.044693,0.69547
0.050279,0.050284,0.62306,0.050279,0.050265,0.68045,0.050279,0.05028,0.65073
0.055866,0.055871,0.55505,0.055866,0.05585,0.64381,0.055866,0.055866,0.61668
0.061453,0.061458,0.53659,0.061453,0.061435,0.61144,0.061453,0.061453,0.5897
0.067039,0.067045,0.53812,0.067039,0.067019,0.59596,0.067039,0.06704,0.5914
0.072626,0.072632,0.49021,0.072626,0.072604,0.58103,0.072626,0.072627,0.52444
0.078212,0.078219,0.48946,0.078212,0.078189,0.56816,0.078212,0.078214,0.48678
0.083799,0.083807,0.51127,0.083799,0.083774,0.53375,0.083799,0.083801,0.52993
0.089385,0.089394,0.42869,0.089385,0.089359,0.50304,0.089385,0.089388,0.51528
0.094972,0.094981,0.46853,0.094972,0.094944,0.50137,0.094972,0.094975,0.46435
0.10056,0.10057,0.4209,0.10056,0.10053,0.49135,0.10056,0.10056,0.47443
0.10615,0.10616,0.48507,0.10615,0.10611,0.50962,0.10615,0.10615,0.47236
0.11173,0.11174,0.4688,0.11173,0.1117,0.5298,0.11173,0.11174,0.50402
0.11732,0.11733,0.45897,0.11732,0.11728,0.48824,0.11732,0.11732,0.45441
0.12291,0.12292,0.45324,0.12291,0.12287,0.53899,0.12291,0.12291,0.46766
0.12849,0.1285,0.51018,0.12849,0.12845,0.49607,0.12849,0.1285,0.47659
0.13408,0.13409,0.50513,0.13408,0.13404,0.54687,0.13408,0.13408,0.51555
0.13966,0.13968,0.56602,0.13966,0.13962,0.53212,0.13966,0.13967,0.47547
0.14525,0.14526,0.50878,0.14525,0.14521,0.5246,0.14525,0.14526,0.51539
0.15084,0.15085,0.51365,0.15084,0.15079,0.5543,0.15084,0.15085,0.50675
0.15642,0.15644,0.48582,0.15642,0.15638,0.54054,0.15642,0.15643,0.499
0.16201,0.16203,0.57467,0.16201,0.16196,0.48904,0.16201,0.16202,0.52072
0.1676,0.16761,0.53882,0.1676,0.16755,0.54479,0.1676,0.16761,0.53733
0.17318,0.1732,0.53812,0.17318,0.17313,0.52114,0.17318,0.17319,0.55366
0.17877,0.17879,0.49855,0.17877,0.17872,0.52375,0.17877,0.17878,0.5473
0.18436,0.18437,0.53926,0.18436,0.1843,0.54843,0.18436,0.18437,0.53672
0.18994,0.18996,0.53165,0.18994,0.18989,0.54334,0.18994,0.18996,0.49959
0.19553,0.19555,0.55496,0.19553,0.19548,0.54183,0.19553,0.19554,0.52264
0.20112,0.20114,0.50965,0.20112,0.20106,0.51451,0.20112,0.20113,0.5492
0.2067,0.20672,0.55225,0.2067,0.20665,0.51941,0.2067,0.20672,0.52752
0.21229,0.21231,0.52264,0.21229,0.21223,0.48704,0.21229,0.2123,0.5296
0.21788,0.2179,0.52233,0.21788,0.21782,0.53926,0.21788,0.21789,0.53188
0.22346,0.22348,0.54667,0.22346,0.2234,0.51572,0.22346,0.22348,0.52033
0.22905,0.22907,0.47174,0.22905,0.22899,0.53996,0.22905,0.22907,0.54191
0.23464,0.23466,0.51135,0.23464,0.23458,0.50869,0.23464,0.23465,0.52412
0.24022,0.24025,0.50982,0.24022,0.24016,0.5046,0.24022,0.24024,0.50669
0.24581,0.24583,0.49414,0.24581,0.24575,0.51022,0.24581,0.24583,0.46968
0.2514,0.25142,0.45561,0.2514,0.25133,0.47405,0.2514,0.25141,0.48377
0.25698,0.25701,0.50836,0.25698,0.25692,0.51041,0.25698,0.257,0.5127
0.26257,0.26259,0.45424,0.26257,0.26251,0.4758,0.26257,0.26259,0.43999
0.26816,0.26818,0.42333,0.26816,0.26809,0.44019,0.26816,0.26817,0.45686
0.27374,0.27377,0.42147,0.27374,0.27368,0.42699,0.27374,0.27376,0.42694
0.27933,0.27936,0.35286,0.27933,0.27926,0.43424,0.27933,0.27935,0.42934
0.28492,0.28494,0.40157,0.28492,0.28485,0.44523,0.28492,0.28494,0.40812
0.2905,0.29053,0.3763,0.2905,0.29044,0.40985,0.2905,0.29052,0.40141
0.29609,0.29612,0.34317,0.29609,0.29602,0.36792,0.29609,0.29611,0.37546
0.30168,0.3017,0.3152,0.30168,0.30161,0.37259,0.30168,0.3017,0.37997
0.30726,0.30729,0.27071,0.30726,0.30719,0.3525,0.30726,0.30728,0.32594
0.31285,0.31288,0.26348,0.31285,0.31278,0.36606,0.31285,0.31287,0.31152
0.31844,0.31847,0.24263,0.31844,0.31837,0.29372,0.31844,0.31846,0.22693
0.32402,0.32405,0.21677,0.32402,0.32395,0.27839,0.32402,0.32405,0.25069
0.32961,0.32964,0.20976,0.32961,0.32954,0.22867,0.32961,0.32963,0.22305
0.3352,0.33523,0.18681,0.3352,0.33513,0.23701,0.3352,0.33522,0.1916
0.34078,0.34081,0.12486,0.34078,0.34071,0.23348,0.34078,0.34081,0.17788
0.34637,0.3464,0.086528,0.34637,0.3463,0.16393,0.34637,0.34639,0.12879
0.35196,0.35199,0.083226,0.35196,0.35189,0.12489,0.35196,0.35198,0.17289
0.35754,0.35758,0.068691,0.35754,0.35747,0.16407,0.35754,0.35757,0.10012
0.36313,0.36316,0.040941,0.36313,0.36306,0.11558,0.36313,0.36315,0.078831
0.36872,0.36875,0.051472,0.36872,0.36865,0.13435,0.36872,0.36874,0.070146
0.3743,0.37434,0.049465,0.3743,0.37423,0.084669,0.3743,0.37433,0.069753
0.37989,0.37992,0.015374,0.37989,0.37982,0.067012,0.37989,0.37992,0.061003
0.38547,0.38551,0.049649,0.38547,0.38541,0.023395,0.38547,0.3855,0.027658
0.39106,0.3911,0.043235,0.39106,0.391,0.064425,0.39106,0.39109,0.047537
0.39665,0.39669,0.048643,0.39665,0.39658,0.039713,0.39665,0.39668,0
0.40223,0.40227,0.033958,0.40223,0.40217,0.051282,0.40223,0.40226,0.047199
0.40782,0.40786,0.031873,0.40782,0.40776,0.017273,0.40782,0.40785,0.046706
0.41341,0.41345,0,0.41341,0.41334,0.030444,0.41341,0.41344,0.038511
0.41899,0.41904,0.053607,0.41899,0.41893,0.033173,0.41899,0.41902,0.0050411
0.42458,0.42462,0.050667,0.42458,0.42452,0.015582,0.42458,0.42461,0.0083224
0.43017,0.43021,0.03318,0.43017,0.4301,0.01958,0.43017,0.4302,0.027794
0.43575,0.4358,0.048095,0.43575,0.43569,0,0.43575,0.43579,0.042793
0.44134,0.44138,0.043008,0.44134,0.44128,0.038018,0.44134,0.44137,0.044003
0.44693,0.44697,0.065823,0.44693,0.44687,0.022914,0.44693,0.44696,0.093018
0.45251,0.45256,0.094391,0.45251,0.45245,0.013128,0.45251,0.45255,0.096491
0.4581,0.45815,0.083075,0.4581,0.45804,0.020168,0.4581,0.45813,0.076105
0.46369,0.46373,0.10595,0.46369,0.46363,0.048799,0.46369,0.46372,0.10066
0.46927,0.46932,0.095231,0.46927,0.46922,0.013148,0.46927,0.46931,0.07822
0.47486,0.47491,0.11776,0.47486,0.4748,0.058034,0.47486,0.47489,0.10078
0.48045,0.48049,0.14976,0.48045,0.48039,0.062573,0.48045,0.48048,0.12908
0.48603,0.48608,0.12847,0.48603,0.48598,0.085711,0.48603,0.48607,0.14203
0.49162,0.49167,0.18971,0.49162,0.49156,0.093306,0.49162,0.49166,0.16911
0.49721,0.49726,0.18251,0.49721,0.49715,0.09254,0.49721,0.49724,0.16067
0.50279,0.50284,0.17028,0.50279,0.50274,0.078182,0.50279,0.50283,0.16323
0.50838,0.50843,0.20119,0.50838,0.50833,0.11959,0.50838,0.50842,0.17561
0.51397,0.51402,0.21706,0.51397,0.51391,0.0679,0.51397,0.514,0.20638
0.51955,0.5196,0.25812,0.51955,0.5195,0.1377,0.51955,0.51959,0.21932
0.52514,0.52519,0.24055,0.52514,0.52509,0.19337,0.52514,0.52518,0.22307
0.53073,0.53078,0.2973,0.53073,0.53067,0.1716,0.53073,0.53076,0.22368
0.53631,0.53636,0.30661,0.53631,0.53626,0.12143,0.53631,0.53635,0.25464
0.5419,0.54195,0.27503,0.5419,0.54185,0.17266,0.5419,0.54194,0.25442
0.54749,0.54754,0.29915,0.54749,0.54744,0.19697,0.54749,0.54752,0.28907
0.55307,0.55313,0.31289,0.55307,0.55302,0.16709,0.55307,0.55311,0.27141
0.55866,0.55871,0.31355,0.55866,0.55861,0.22583,0.55866,0.5587,0.30486
0.56425,0.5643,0.32842,0.56425,0.5642,0.21041,0.56425,0.56428,0.30026
0.56983,0.56989,0.30322,0.56983,0.56979,0.23114,0.56983,0.56987,0.29643
0.57542,0.57547,0.34798,0.57542,0.57537,0.26311,0.57542,0.57546,0.36916
0.58101,0.58106,0.35056,0.58101,0.58096,0.28257,0.58101,0.58104,0.35638
0.58659,0.58665,0.35523,0.58659,0.58655,0.26061,0.58659,0.58663,0.39842
0.59218,0.59223,0.36808,0.59218,0.59213,0.25875,0.59218,0.59222,0.38051
0.59777,0.59782,0.38399,0.59777,0.59772,0.28131,0.59777,0.5978,0.41319
0.60335,0.60341,0.43894,0.60335,0.60331,0.26932,0.60335,0.60339,0.40703
0.60894,0.60899,0.4204,0.60894,0.6089,0.32413,0.60894,0.60898,0.42169
0.61453,0.61458,0.4448,0.61453,0.61448,0.30609,0.61453,0.61456,0.43096
0.62011,0.62017,0.43789,0.62011,0.62007,0.31864,0.62011,0.62015,0.41721
0.6257,0.62575,0.4825,0.6257,0.62566,0.3274,0.6257,0.62574,0.42809
0.63128,0.63134,0.42183,0.63128,0.63124,0.35703,0.63128,0.63132,0.46303
0.63687,0.63692,0.46993,0.63687,0.63683,0.35277,0.63687,0.63691,0.46181
0.64246,0.64251,0.52703,0.64246,0.64242,0.34409,0.64246,0.6425,0.46983
0.64804,0.6481,0.47847,0.64804,0.64801,0.36143,0.64804,0.64808,0.48915
0.65363,0.65368,0.49747,0.65363,0.65359,0.37731,0.65363,0.65367,0.49891
0.65922,0.65927,0.51271,0.65922,0.65918,0.4061,0.65922,0.65926,0.53855
0.6648,0.66486,0.52565,0.6648,0.66477,0.39819,0.6648,0.66484,0.46264
0.67039,0.67044,0.51084,0.67039,0.67035,0.41997,0.67039,0.67043,0.51743
0.67598,0.67603,0.56634,0.67598,0.67594,0.38488,0.67598,0.67602,0.51386
0.68156,0.68162,0.5553,0.68156,0.68153,0.40154,0.68156,0.6816,0.53996
0.68715,0.6872,0.52264,0.68715,0.68712,0.4435,0.68715,0.68719,0.5548
0.69274,0.69279,0.52913,0.69274,0.6927,0.42789,0.69274,0.69278,0.51554
0.69832,0.69837,0.56117,0.69832,0.69829,0.44785,0.69832,0.69836,0.59202
0.70391,0.70396,0.58898,0.70391,0.70388,0.44499,0.70391,0.70395,0.58305
0.7095,0.70955,0.55217,0.7095,0.70947,0.41899,0.7095,0.70953,0.57353
0.71508,0.71513,0.60532,0.71508,0.71505,0.45909,0.71508,0.71512,0.57569
0.72067,0.72072,0.57423,0.72067,0.72064,0.46356,0.72067,0.72071,0.59696
0.72626,0.72631,0.58759,0.72626,0.72623,0.47545,0.72626,0.72629,0.58322
0.73184,0.73189,0.58959,0.73184,0.73182,0.50246,0.73184,0.73188,0.5996
